artist,lfm_tags,lfm_listeners,lfm_playcount,lfm_found,tags
Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,,,,,"Classical, baroque, instrumental, german, composers, Soundtrack, symphonic, orchestra, conductor, boston pops, master artist"
Johann Sebastian Bach;Boston Symphony Orchestra;Seiji Ozawa,,,,,"Classical, baroque, instrumental, german, composers, orchestra, symphonic, Soundtrack, american, conductor, orchestral, young classicals"
Johann Sebastian Bach;Charles Gounod;Kian Soltani;Aaron Pilsan,,,,,"Classical, baroque, instrumental, german, composers, opera, romantic, french, cello, cellist, Iranian, contemporary classical, piano"
Johann Sebastian Bach;Christoph Eschenbach,,,,,"Classical, baroque, instrumental, german, composers, piano, conductor, classical piano"
Johann Sebastian Bach;Daniel Hope;Lorenza Borrani;Lucy Gould;Stewart Eaton;William Conway;Enno Senft;Stefan Maass;Stefan Rath,,,,,"Classical, baroque, instrumental, german, composers, violin, classic, contemporary classical"
Johann Sebastian Bach;Daniel Lozakovich;Chamber Orchestra of the Bavarian Radio;Radoslaw Szulc;Olga Watts,,,,,"Classical, baroque, instrumental, german, composers"
Johann Sebastian Bach;David Bell;Berliner Philharmoniker;Herbert von Karajan,,,,,"Classical, baroque, instrumental, german, composers, All, spotify, orchestra, Soundtrack, classic, conductor, austrian, opera, Klassik"
Johann Sebastian Bach;English Baroque Soloists;John Eliot Gardiner,,,,,"Classical, baroque, instrumental, german, composers, choral, sacred music, trumpet, conductor, opera, UK"
Johann Sebastian Bach;Fred Thomas,,,,,"Classical, baroque, instrumental, german, composers, Lo-Fi, folk, indie, acoustic, USA"
Johann Sebastian Bach;Frederic Rosselet,,,,,"Classical, baroque, instrumental, german, composers"
Johann Sebastian Bach;Glenn Gould,,,,,"Classical, baroque, instrumental, german, composers, piano, Canadian, Bach"
Johann Sebastian Bach;Gundula Janowitz;Christa Ludwig;Fritz Wunderlich;Münchener Bach-Orchester;Karl Richter,,,,,"Classical, baroque, instrumental, german, composers, vocal, soprano, g janowitz, lieder, opera, mezzo-soprano, tenor, Fritz wunderlich, christmas, christian, spotify, organ, conductor"
Johann Sebastian Bach;Göran Söllscher,,,,,"Classical, baroque, instrumental, german, composers, classical guitar, guitar, acoustic, swedish"
Johann Sebastian Bach;Hagen Quartett,,,,,"Classical, baroque, instrumental, german, composers, austrian, String Quartet, contemporary classical, Klassik"
Johann Sebastian Bach;Jean-Philippe Audin,,,,,"Classical, baroque, instrumental, german, composers"
Johann Sebastian Bach;Lang Lang,,,,,"Classical, baroque, instrumental, german, composers, piano, classical piano, lang lang"
Johann Sebastian Bach;Münchener Bach-Orchester;Karl Richter;Münchener Bach-Chor,,,,,"Classical, baroque, instrumental, german, composers, christian, spotify, organ, conductor, Chorale, early music"
Johann Sebastian Bach;Olaf Bär;Crispian Steele-Perkins;English Baroque Soloists;John Eliot Gardiner,,,,,"Classical, baroque, instrumental, german, composers, trumpet, british, early music, western classical music, choral, sacred music, conductor, opera, UK"
Johann Sebastian Bach;Orion Weiss,,,,,"Classical, baroque, instrumental, german, composers, American classical pianist"
Johann Sebastian Bach;Pietro De Maria,,,,,"Classical, baroque, instrumental, german, composers, piano, classic music"
Johann Sebastian Bach;RIMA,,,,,"Classical, baroque, instrumental, german, composers, nu jazz, Broken Beat, belarusian rock, chillout, funk"
Johann Sebastian Bach;The English Concert;Trevor Pinnock,,,,,"Classical, baroque, instrumental, german, composers, harpsichord, chamber, baroque or early, conductor, Trevor Pinnock"
Johann Sebastian Bach;The Monteverdi Choir;English Baroque Soloists;John Eliot Gardiner,,,,,"Classical, baroque, instrumental, german, composers, UK, All, choir, conductor, choral, sacred music, trumpet, opera"
Johann Sebastian Bach;The Norwegian Soloists' Choir;Grete Pedersen;Kate Hearne;Joakim Peterson;Christian Kjos,,,,,"Classical, baroque, instrumental, german, composers, conductor, Norge, chorus master"
Johann Sebastian Bach;Yo-Yo Ma,,,,,"Classical, baroque, instrumental, german, composers, cello, contemporary classical"
Johann Sebastian Bach;phil Blech Wien;Anton Mittermayr,,,,,"Classical, baroque, instrumental, german, composers"
Johann Sebastian Bach;石丸由佳,,,,,"Classical, baroque, instrumental, german, composers"
Johannes Brahms;Cleveland Orchestra;Lorin Maazel,,,,,"Classical, romantic, german, composers, instrumental, USA, orchestral, american, United States, conductor, Maazel, classical music"
Johannes Brahms;Erwin Ortner;Arnold Schönberg Choir,,,,,"Classical, romantic, german, composers, instrumental"
Johannes Brahms;Jessye Norman;Daniel Barenboim;Wolfram Christ,,,,,"Classical, romantic, german, composers, instrumental, opera, female vocalists, soprano, USA, piano, conductor, pianist, classical piano, viola"
Johannes Brahms;Karin Lechner,,,,,"Classical, romantic, german, composers, instrumental"
Johannes Brahms;Mischa Maisky;Pavel Gililov,,,,,"Classical, romantic, german, composers, instrumental, cello, cellist, All"
Johannes Brahms;Music Lab Collective,,,,,"Classical, romantic, german, composers, instrumental, contemporary classical, spotify, 5 Stars, Spotify poop"
Johannes Brahms;Wiener Philharmoniker;Claudio Abbado,,,,,"Classical, romantic, german, composers, instrumental, orchestra, wiener philharmoniker, classic, conductor, opera, symphonic, mozart"
John Adams;Nicolas Hodges;Rolf Hind,,,,,"contemporary classical, minimalism, Classical, Avant-Garde, composers, piano, pianist, british, 2juma, instrumental, german"
John Amplificado;Maiara & Maraisa,,,,,"sertanejo, brazil, female fronted sertanejo, country, mpb"
John B;Camo & Krooked,,,,,"Drum and bass, Electrostep, electronic, dnb, Drum n Bass, liquid funk, neurofunk"
John Coltrane;Johnny Hartman,,,,,"jazz, free jazz, saxophone, bebop, Avant-Garde, vocal jazz, male vocalists, jazz vocal, crooner"
John Concepcion;Vinsint,,,,,"canadian contemporary rnb, canada"
John Dahlbäck;Agnes,,,,,"House, electronic, techno, minimal, electro, pop, dance, swedish, female vocalists, deek"
John Dahlbäck;Francesco Diaz;Young Rebels,,,,,"House, electronic, techno, minimal, electro, deep house, funky house, DIsco House, jazzy house"
John De Sohn;Andrelli;Rasmus Hagen,,,,,"House, trance, dance, swedish, electronic, vocal trance, swedish male vocalists, melodifestivalen 2021 wishlist"
John De Sohn;Ericka Jane,,,,,"House, trance, dance, swedish, electronic, pop, rnb, denmark, danish, female vocalists"
John De Sohn;LIAMOO,,,,,"House, trance, dance, swedish, electronic, melodifestivalen 2022, melodifestivalen 2019, rnb, pop, Sweden"
John De Sohn;Rasmus Hagen,,,,,"House, trance, dance, swedish, electronic, swedish male vocalists, melodifestivalen 2021 wishlist"
John Frusciante;Josh Klinghoffer,,,,,"experimental, alternative, singer-songwriter, rock, alternative rock, indie, los angeles"
John Legend;Gary Clark Jr.,,,,,"soul, rnb, Neo-Soul, singer-songwriter, Hip-Hop, blues rock, blues, guitar, guitarist"
John Lennon;Yoko Ono;Wiener Sängerknaben;WienerWunderAllerlei;Gerald Wirth,,,,,"classic rock, rock, singer-songwriter, british, pop, experimental, Avant-Garde, japanese, female vocalists, alternative, boys choir, Classical, choir, Chor, Weihnachten"
John Lunn;Eivør,,,,,"Soundtrack, composer, neoclassical, score, awesome composer"
John Lunn;Johannes Bornlöf,,,,,"Soundtrack, composer, neoclassical, score, awesome composer, piano, ambient, swedish, chillout, instrumental"
John Mayall & The Bluesbreakers;Eric Clapton,,,,,"blues, blues rock, classic rock, British Blues, rock, guitar"
John Mayer;Katy Perry,,,,,"singer-songwriter, acoustic, rock, pop, Acoustic Rock, female vocalists, pop rock, indie"
John McLaughlin;Shankar Mahadevan;Zakir Hussain,,,,,"jazz, Fusion, jazz fusion, guitar, jazz guitar, Hindi, Indian, bollywood, desi, world, tabla, indian classical, percussion"
John Powell;Hans Zimmer,,,,,"Soundtrack, instrumental, composer, Classical, score, Soundtracks"
John Powell;Jon Thor Birgisson;Gerard Butler;Craig Ferguson;Mary Jane Wells,,,,,"Soundtrack, instrumental, composer, Classical, score, post-rock, indie, icelandic, musical, All, actor, sexy, stand-up, Scottish, comedian, funny, stand-up comedy"
John Rutter;Bryn Terfel;Côrdydd;Sioned James;Welsh National Opera Orchestra;Tecwyn Evans,,,,,"Classical, contemporary classical, choral, composer, rutter, opera, Bass-baritone, welsh, bryn terfel, cymraeg, wales, Cymru, western classical music, conductor, cymru aka wales, UK"
John Rutter;Perrysburg High School Select Strings;Michael Smith,,,,,"Classical, contemporary classical, choral, composer, rutter, dub poetry, free jazz, reggae, jazz, pop"
John Rutter;The Cambridge Singers,,,,,"Classical, contemporary classical, choral, composer, rutter, choir, england, a cappella"
John Scofield;John Mayer,,,,,"jazz, Fusion, guitar, jazz guitar, jazz fusion, singer-songwriter, acoustic, rock, pop, Acoustic Rock"
John Tavener;Voces8,,,,,"contemporary classical, Classical, composers, Sacred, choral, british, baroque, a cappella"
John Tesh;James Ingram,,,,,"instrumental, new age, easy listening, jazz, john tesh, soul, pop, adult contemporary, urban, rnb"
John Wayne;Yuri Lemes;Milton Aguiar,,,,,"deathcore, metalcore, reggae, dancehall, hardcore"
John Wildcat;Dogge Doggelito,,,,,"spotify, liszaj radio, swedish hiphop, swedish, OKURRE"
John Wildcat;Raggarbritta,,,,,"spotify, liszaj radio"
John Williams;Byron Nelson High School Symphony Orchestra;Gary Keller,,,,,"Soundtrack, Classical, instrumental, composers, Star Wars"
Johnny Hooker;Gaby Amarantos,,,,,"glam rock, rock, mpb, brazilian, Brega, tecnobrega, female vocalists, dance"
Johnny Hooker;Jáder,,,,,"glam rock, rock, mpb, brazilian, Brega, Nacional"
Johnny Laboriel;Johnny Laboriel / Los Rebeldes Del Rock,,,,,"latin, Rock and Roll, spanish, world, male vocalists"
Johnny Laboriel;Los Rebeldes Del Rock,,,,,"latin, Rock and Roll, spanish, world, male vocalists, mexico, under 2000 listeners, rockabilly, All"
Johnny Maestro;The Crests,,,,,"spotify, doo wop, oldies, 50s, Rock and Roll, rock"
Johnny Pacheco;Celia Cruz,,,,,"salsa, latin, fania, chill906, Dominican, cuban, female vocalists, spanish"
"Johnny Pacheco;Pete ""El Conde"" Rodriguez",,,,,"salsa, latin, fania, chill906, Dominican, latino, boogaloo"
Johnny Stimson;Jeff Bernat;Jesse Barrera,,,,,"pop, soul, indie, electronic, male vocalists, acoustic, rnb, r&b, Filipino, rock, California"
Joi Barua;Neuman Pinto,,,,,"assamese, Indian, dev d, bollywood"
Joi Barua;Suraj Jagan,,,,,"assamese, Indian, dev d, bollywood, rock, Hindi, Bollywood Soundtracks"
Jok'air;Le Juiice,,,,,"rap, french, rnb, electronic, trap, france, Rap FR, ivorian"
Jok'air;Linema,,,,,"rap, french, rnb, electronic, trap"
Joker;Allame,,,,,"dubstep, Grime, electronic, wonky, bass, rap, Hip-Hop, turkish"
Joker;Defkhan;Kurşun,,,,,"dubstep, Grime, electronic, wonky, bass, Esad Kursad"
Jolin Tsai;Jony J,,,,,"chinese, rap, chinese rap, Chinese HipHop, C Hip Hop"
Jolyon Petch;Starley,,,,,"electronica, australia, Born in new zealand, born in nz, australian, dance, House, pop, electronic"
Jomanda;Kenny Smoove,,,,,"soul, House, female vocalists, 90s, Girl Groups"
Jon Boden;Sam Sweeney;Ben Coleman,,,,,"folk, british, english folk, singer-songwriter, post-apocalyptic, instrumental, english"
Jon Cutler;E-Man,,,,,"House, deep house, lounge, electronic, jazzy, minimal synth, ambient, hardcore techno, hardcore, minimal"
Jon Hopkins;Kelly Lee Owens;Sultan + Shepard;Jerro,,,,,"ambient, electronic, downtempo, chillout, electronica, art pop, ambient pop, techno, belgian, House, Progressive House, Chill House"
Jon-Jon Geitel;Anni Kajos,,,,,"finnish, finland, Suomi"
Jonah Baker;Celine,,,,,"acoustic pop, singer-songwriter, neo mellow, indiecoustica, idm, trip-hop, electronic, french, electronica"
Jonah Baker;Sara Phillips,,,,,"acoustic pop, singer-songwriter, neo mellow, indiecoustica, indie, folk, pop, female vocalists"
Jonas Blue;AWA,,,,,"electronic, House, british, tropical house, dance, pop, rnb, Sweden, funky, swedish"
Jonas Blue;Dakota,,,,,"electronic, House, british, tropical house, dance, trance, progressive trance, Progressive House, melodic trance, AOR"
Jonas Blue;JP Cooper,,,,,"electronic, House, british, tropical house, dance, soul, pop, folk, singer-songwriter"
Jonas Blue;Jack & Jack,,,,,"electronic, House, british, tropical house, dance, pop, rap, Hip-Hop, duo"
Jonas Blue;Julian Perretta,,,,,"electronic, House, british, tropical house, dance, pop, indie, singer-songwriter, male vocalist"
Jonas Blue;Liam Payne;Lennon Stella,,,,,"electronic, House, british, tropical house, dance, pop, rnb, male vocalists, one direction, indie pop, country, folk, indie"
Jonas Blue;RAYE,,,,,"electronic, House, british, tropical house, dance, pop, rnb, female vocalists, my top songs"
Jonas Blue;Why Don't We,,,,,"electronic, House, british, tropical house, dance, pop, dance pop, teen pop, boyband"
Jonas Blue;William Singe,,,,,"electronic, House, british, tropical house, dance, rnb, pop, trap, sexy, sex"
Jonathan Groff;Alyse Alan Louis;Jenni Barber;Rema Webb;Bradley Dean;Quentin Earl Darrington;Josh Lamon,,,,,"Broadway, spring awakening, musical, glee, Musical theatre, american"
Jonathan Groff;Kristen Bell,,,,,"Broadway, spring awakening, musical, glee, Musical theatre, rock, Love, cool, pop, different"
Jonathan Groff;Original Broadway Cast of Hamilton,,,,,"Broadway, spring awakening, musical, glee, Musical theatre, Soundtrack, All, hollywood"
Jonny L;Ed Solo;Dope Ammo,,,,,"Drum and bass, jungle, electronic, dnb, Drum n Bass, dubstep, dub, bass, Ragga Jungle, UK"
Jopin;Saulo,,,,,"All, male vocalists, Axe, poesia, pop"
Jor'dan Armstrong;DIXSON,,,,,"gospel, pop, contemporary christian, inspirational, auto-tune, soul, rnb"
Jor'dan Armstrong;Lowell Pye,,,,,"gospel, pop, contemporary christian, inspirational, auto-tune, Contemporary Gospel, soul, luther vandross, Contemporary Gospel Tag"
Jor'dan Armstrong;Tim Bowman Jr.,,,,,"gospel, pop, contemporary christian, inspirational, auto-tune"
Jordan Davis;Luke Bryan,,,,,"country, american, pop, rock, United States, new country, modern country, male vocalists, country rock"
Jordan Sandhu;Arjan virk,,,,,"india, Indian, Punjabi"
Jordan Sandhu;Mehar Vaani;Desi Crew,,,,,"india, Indian, Punjabi"
Jordan Sandhu;Zikar Sandhu,,,,,"india, Indian, Punjabi"
Jorge Aragão;Beth Carvalho,,,,,"samba, brasil, mpb, Pagode, brazilian, brazil"
Jorge Aragão;Elza Soares,,,,,"samba, brasil, mpb, Pagode, brazilian, Bossa Nova, female vocalists"
Jorge Aragão;Emílio Santiago,,,,,"samba, brasil, mpb, Pagode, brazilian, brazilian music, Bossa Nova, musica brasileira"
Jorge Aragão;Zeca Pagodinho,,,,,"samba, brasil, mpb, Pagode, brazilian"
Jorge Drexler;Gal Costa,,,,,"singer-songwriter, uruguay, cantautor, latin, spanish, Bossa Nova, mpb, brazilian, tropicalia, female vocalists"
Jorge Drexler;Sebastián Prada,,,,,"singer-songwriter, uruguay, cantautor, latin, spanish"
Jorge Muñiz;Amaury Gutiérrez,,,,,"pop, singer-songwriter, latin pop, rock, cuba"
Jorge Muñiz;Ana Cirré,,,,,"new age, pop, symphonic, bolero, balada"
Jorge Muñiz;Marco Antonio Muñiz,,,,,"boleros, bolero, romantico, latin, 60s"
Jorge Muñiz;Margarita la diosa de la cumbia,,,,,"latin, female vocalists, cumbia, mexico, divas international"
Jorge Vercillo;Djavan,,,,,"brazilian, mpb, Jorge Vercillo, vercillo, pop, Bossa Nova, brasil, brazil"
Jorge Vercillo;Péricles,,,,,"brazilian, mpb, Jorge Vercillo, vercillo, pop, samba, Pagode, brazil"
Joris Delacroix;Ornette,,,,,"minimal, trance, floating, ibiza, Love, pop, french, soul, chillout, polish"
Joris Voorn;Colyn,,,,,"techno, House, electronic, detroit techno, ambient, trance, tech house"
Joris Voorn;Kid A;Christian Löffler,,,,,"techno, House, electronic, detroit techno, ambient, indie, dance, pop, female vocalists, minimal techno, minimal"
Joris Voorn;Underworld,,,,,"techno, House, electronic, detroit techno, ambient, dance, trance, electronica"
Joris Voorn;Yotto,,,,,"techno, House, electronic, detroit techno, ambient, finnish, Progressive House, deep house"
Jos & Eli;Yotto,,,,,"melodic, electronic, deep house, Progressive House, Israel, finnish, House"
Jose Basso;Floreal Ruiz,,,,,"va bronzer, tango, tango argentino, All, under 2000 listeners"
Josement;Chris Lake,,,,,"Italy, House, electro house, Progressive House, electronic, dance"
Joseph Capriati;Flavio Folco,,,,,"techno, minimal techno, minimal, tech house, electronic"
Joseph Haydn;Manuel Blanco;Josep Pons;Orquesta Nacional De España,,,,,"conductor, world, Klassik, o n d espana"
Joseph Haydn;Sigiswald Kuijken;Flanders Opera;Helmut Wildhaber;Krisztina Laki;La Petite Bande,,,,,"baroque, violin, Classical, cello, conductor, early music, instrumental, La Petite Bande"
Joseph Haydn;Sigiswald Kuijken;Helmut Wildhaber;Krisztina Laki;Peter Lika;La Petite Bande;The Choir Of The Flanders Opera,,,,,"baroque, violin, Classical, cello, conductor, early music, instrumental, La Petite Bande"
Joseph Williams;Sally Dworsky;Nathan Lane;Ernie Sabella;Kristle Edwards,,,,,"rock, pop, singer-songwriter, 80s, AOR, Soundtrack, the wizard, Broadway, musical, Disney, Soundtracks, United States, Ernie Sabella, USA, actor"
Josh A;Foti;iamjakehill,,,,,"rap, hip hop, emo rap, Hip-Hop, USA, hardcore, underground rap, metalcore"
Josh A;Lil Revive,,,,,"rap, hip hop, emo rap, Hip-Hop, USA, florida, deep underground hip hop"
Josh A;Mr T Lexify,,,,,"rap, hip hop, emo rap, Hip-Hop, USA"
Josh A;NEFFEX,,,,,"rap, hip hop, emo rap, Hip-Hop, USA, electronic, alternative, trap"
Josh A;iamjakehill,,,,,"rap, hip hop, emo rap, Hip-Hop, USA, hardcore, underground rap, metalcore"
Josh Gad;Idina Menzel;Kristen Bell;Cast - Olaf's Frozen Adventure,,,,,"Soundtrack, musical, spotify, american, Classical, female vocalists, Broadway, musicals, pop, Wicked, rock, Love, cool, different"
Josh Gad;Luke Evans;Ensemble - Beauty and the Beast,,,,,"Soundtrack, musical, spotify, american, Classical, queer, Disney, Great Britain"
Josh Groban;Andrea Bocelli,,,,,"Classical, pop, opera, vocal, easy listening, italian, male vocalists, andrea bocelli"
Josh Groban;Arturo Sandoval,,,,,"Classical, pop, opera, vocal, easy listening, jazz, latin jazz, trumpet, latin, cuban"
Josh Groban;Brian McKnight;London Symphony Orchestra,,,,,"Classical, pop, opera, vocal, easy listening, rnb, soul, Brian McKnight, rhythm and blues, r&b, instrumental, symphony, Soundtrack, british"
Josh Groban;Herbie Hancock,,,,,"Classical, pop, opera, vocal, easy listening, jazz, funk, Fusion, jazz fusion, piano"
Josh Groban;Jennifer Nettles,,,,,"Classical, pop, opera, vocal, easy listening, country, singer-songwriter, female vocalists, USA, georgia"
Josh Groban;Kelly Clarkson,,,,,"Classical, pop, opera, vocal, easy listening, female vocalists, pop rock, rock, Kelly Clarkson"
Josh Groban;Ladysmith Black Mambazo,,,,,"Classical, pop, opera, vocal, easy listening, african, world, south africa, africa, south african"
Josh Groban;Laura Pausini,,,,,"Classical, pop, opera, vocal, easy listening, italian, female vocalists, italian pop, latin"
Josh Groban;London Symphony Orchestra,,,,,"Classical, pop, opera, vocal, easy listening, instrumental, symphony, Soundtrack, british"
Josh Turner;Chris Janson,,,,,"country, modern country, josh turner, male vocalists, deep voice, country rock, bro-country, contemporary country"
Josh Williams;Don Rigsby;Kristin Scott Benson}Ron Stewart;Missy Raines;Randy Kohrs,,,,,"bluegrass, USA, lesser known yet streamable artists, under 2000 listeners, country, cowhat fav, cowhat bg, americana, jazz, folk, instrumental"
Josh Wink;Adana Twins,,,,,"techno, House, minimal, electronic, tech house, deep house, electro, german"
Josh Wink;DJ Wink's,,,,,"techno, House, minimal, electronic, tech house"
Joshwa;Fallon,,,,,"british, House, UK, electronic, tech house, hard rock, dance, rnb"
Joshwa;JADED;Eliza Legzdina,,,,,"british, House, UK, electronic, tech house, emo, hardcore, hardcore punk, dance, latvian, pop, trap, electropop, dance pop"
Joshwa;Lee Foss,,,,,"british, House, UK, electronic, tech house, deephouse, deep house, techno"
Josman;Eazy Dew;Soleil Noir,,,,,"rap, french, Hip-Hop, hip hop, french hip-hop, Luxembourg, black metal, pagan black metal, woodsmoke"
José Carreras;Orchestra Del Teatro Dell'Opera Di Roma;Orchestra del Maggio Musicale Fiorentino;Zubin Mehta,,,,,"opera, Classical, tenor, spanish, male vocalists, orchestra, o d t d o d roma, Italy, o d m m fiorentino, conductor, instrumental, orchestral, ZUBIN METHA"
José Carreras;Plácido Domingo;Luciano Pavarotti;Orchestra Del Teatro Dell'Opera Di Roma;Orchestra del Maggio Musicale Fiorentino;Zubin Mehta,,,,,"opera, Classical, tenor, spanish, male vocalists, italian, Italian Opera, orchestra, o d t d o d roma, Italy, o d m m fiorentino, conductor, instrumental, orchestral, ZUBIN METHA"
José Carreras;Robert Farnon And His Orchestra,,,,,"opera, Classical, tenor, spanish, male vocalists"
José Cura;Ewa Malas Godlewska,,,,,"opera, tenor, male vocalists, Classical, Best Voices In History"
José González;Solomun,,,,,"acoustic, singer-songwriter, folk, indie, swedish, deep house, minimal, tech house, Progressive House, House"
José Luis Perales;Rolando Villazón;Aleix Aiken Anderson Jané;Slovak National Symphony Orchestra;Allan Wilson;James Hayto;Chris Pearson;Darran Muller;Apollo Voices;Graham Foote,,,,,"jose luis perales, spanish, pop, latin, singer-songwriter, Classical, opera, tenor, r villazon, mexican, instrumental, Soundtrack, video game music, orchestra, composers"
José-Luis Garcia;Carangano,,,,,"conductor, contemporary classical, violin, western classical music"
Jota 3;BNegão,,,,,"brazilian, brazil, rap, dub, hip hop, funk"
Jota Quest;Dado Villa-Lobos;Marcelo Bonfá,,,,,"pop rock, brazilian, rock, brasil, pop, alternative, indie, aleister crowley, shows, blogs"
Jota Quest;Jão,,,,,"pop rock, brazilian, rock, brasil, pop, alternative, corno"
Jota Quest;Marcelo Falcão,,,,,"pop rock, brazilian, rock, brasil, pop, O Rappa, punk, hardcore, reggae, rap"
Jota Quest;Milton Nascimento,,,,,"pop rock, brazilian, rock, brasil, pop, mpb, brazil, world"
Jota Quest;Natiruts,,,,,"pop rock, brazilian, rock, brasil, pop, reggae, reggae brasileiro, Natiruts"
Jota Quest;Pic Schmitz;Breno Rocha,,,,,"pop rock, brazilian, rock, brasil, pop, EDM"
Journey;Steve Perry,,,,,"classic rock, rock, hard rock, 80s, Progressive rock, AOR"
Jovonn;Casio Ware,,,,,"House, deep house, electronic, dance, more fucking house"
Jovonn;DJ Deep,,,,,"House, deep house, electronic, dance, more fucking house, deep dance, french, german, 90s"
Jovonn;Ian Pooley,,,,,"House, deep house, electronic, dance, more fucking house, chillout, lounge"
Jovonn;Krystine Walker,,,,,"House, deep house, electronic, dance, more fucking house"
Joyce Cheng;ANSONBEAN,,,,,"Hong Kong, pop, cantopop, Canadian, female vocalists"
Jozyanne;Bruna Karla,,,,,"gospel, pop, christian, brazil, pop rock, female vocalists, southern hemisphere christian music"
Jozyanne;Jessé Aguiar,,,,,"gospel, pop, christian, brazil, pop rock, brasil, rnb, teen"
João Bosco & Vinicius;Diego & Victor Hugo,,,,,"brazil, brazilian, sertanejo, video, sertanejo universitário"
João Bosco & Vinicius;Felipe Araújo,,,,,"sertanejo, Sertanejo Universitario, pop, latin, arrocha"
João Bosco & Vinicius;George Henrique & Rodrigo,,,,,"sertanejo, All, country, brazil, brazilian country"
João Bosco & Vinicius;Matheus,,,,,"breakcore, experimental, jungle, idm, christian"
João Bosco & Vinicius;Tierry,,,,,"brazil, brasil, brazilian, arrocha"
João Bosco e Gabriel;Flay,,,,,brasil
João Gilberto;Caetano Veloso;Gilberto Gil,,,,,"Bossa Nova, brazilian, jazz, mpb, brasil, tropicalia"
João Gilberto;Stan Getz,,,,,"Bossa Nova, brazilian, jazz, mpb, brasil, saxophone, latin jazz, latin"
João Gordo;Marisa Orth,,,,,"punk, hardcore, punk rock, brazilian, hardcore punk, teatro, brasil, female vocalists, mpb"
João Gustavo e Murilo;Analaga;Atitude 67,,,,,"brazilian, brazil, sertanejo, pop, gospel, brasil, Pedro Mariano"
João Mar;Ventura,,,,,"brazilian, pop, male vocalists, mpb, 2017, noise rock, indie rock, rock, trance, swiss"
João Neto & Frederico;MC Kevinho,,,,,"sertanejo, brazilian, brazilian music, brasil, Sertanejo Universitario, funk, pop, gostoso, Funk Carioca"
João Pedro Gonçalves;Ermelinda Duarte,,,,,portuguese
João Pedro e Cristiano;Diego & Arnaldo,,,,,"sertanejo, brazil, brazli"
Ju Cassou;Marcelo Coutinho,,,,,"O ESTRANHO MUNDO DE JACK, dublador"
Juan Atkins;Moritz Von Oswald,,,,,"detroit techno, techno, detroit, electronic, electro, dub techno, german, dub"
Juan Atkins;Moritz Von Oswald;Borderland,,,,,"detroit techno, techno, detroit, electronic, electro, dub techno, german, dub, pop punk, punk, melodic hardcore, melodic punk, soul"
Juan Atkins;Moritz Von Oswald;Carl Craig,,,,,"detroit techno, techno, detroit, electronic, electro, dub techno, german, dub, House"
Juan D'Arienzo y su Orquesta Típica;Mario Bustos,,,,,"tango, argentina, All, world, latinoamerica"
Juan D'Arienzo;Alberto Echagüe,,,,,"tango, tango argentino, argentina, Classical Tango, All"
Juan D'Arienzo;Armando Laborde,,,,,"tango, tango argentino, argentina, Classical Tango, All, spotify"
Juan D'Arienzo;Héctor Mauré,,,,,"tango, tango argentino, argentina, Classical Tango, All"
Juan D'Arienzo;Mario Bustos;Jorge Valdez,,,,,"tango, tango argentino, argentina, Classical Tango, All"
Juan Formell;Los Van Van,,,,,"salsa, latin, songo, cuban, timba, cuba"
Juan Gabriel;Juanes,,,,,"juan gabriel, mexico, mariachi, latin, ranchera, pop, spanish, rock, latino"
Juan Magán;Belinda;Lapiz Conciente,,,,,"electro latino, latin, House, electronic, spanish, pop, female vocalists, latin pop, rap, Dominican, Hip-Hop, dominican republic"
Juan Magán;Luciana;Joey Montana;Jaume Berenguer,,,,,"electro latino, latin, House, electronic, spanish, female vocalists, british, electronica, Reggaeton, reggae, Panama, espagnol"
Juan Magán;Maffio,,,,,"electro latino, latin, House, electronic, spanish"
Juan Magán;Mala Rodríguez,,,,,"electro latino, latin, House, electronic, spanish, Hip-Hop, female vocalists, rap, hip hop"
Juan Magán;Mariah Angeliq;Yera,,,,,"electro latino, latin, House, electronic, spanish, pop, female vocalist, USA, Reggaeton"
Juan Magán;Paulina Rubio;DCS,,,,,"electro latino, latin, House, electronic, spanish, pop, Paulina Rubio, mexican, latin pop, rap, Hip-Hop, german, german hip-hop, Bhangra"
Juan Marcus & Vinícius;Zé Neto & Cristiano,,,,,"sertanejo, juan, vinicius juan marcos e vinicius, juan marcus, juan marcus e vinicius, Sertanejo Universitario, brasil, brazil, furtado"
Juanafé;Carmen Lienqueo,,,,,"cumbia, latin, chile, latinoamerica, cumbia revival"
Juanafé;Demian Rodríguez,,,,,"cumbia, latin, chile, latinoamerica, cumbia revival, bolero"
Juanafé;La Flor del Recuerdo,,,,,"cumbia, latin, chile, latinoamerica, cumbia revival, covers, boleros"
Juanafé;Los Celestinos,,,,,"cumbia, latin, chile, latinoamerica, cumbia revival, folklore, vals, chilenos, Vals Peruano"
Juanes;Christian Nodal,,,,,"latin, pop, spanish, rock, latino, ranchera, mexico, mexican"
Juanes;Kali Uchis,,,,,"latin, pop, spanish, rock, latino, rnb, Neo-Soul, soul, alternative rnb"
Juanes;Nelly Furtado,,,,,"latin, pop, spanish, rock, latino, female vocalists, folk, Canadian, singer-songwriter"
Jubei;dBridge,,,,,"Drum and bass, atmospheric, ambient, deep, Drum n Bass, liquid funk, autonomic, dnb"
Jubin Nautiyal;Aakanksha Sharma;Jeet Gannguli,,,,,"Indian, All, Soundtrack, bangla"
